text,label
Capitalia	Cesare Geronzi	Capitalia shareholders approve takeover by Unicredit Capitalia Chairman Cesare Geronzi told reporters at the meeting that they expected regulators would approve the acquisition .,top_members/employees
"ABA	400,000	`` This problem is so severe and so widespread that for the courts recent ruling to open the floodgates to executions would be a tragic mistake , '' wrote William Neukom , president of the ABA , which claims 400,000 members .",number_of_employees/members
"Badr Corps	Shiite	Many of them from the Jaish al-Mahdi -LRB- Mahdi Army -RRB- and also Badr Corps , '' Niven said referring to the two largest Shiite militias .",political/religious_affiliation
"Shah Mahmood Quraishi	Pakistan People 's Party	Pakistan People 's Party -LRB- PPP -RRB- Punjab president , Shah Mahmood Quraishi along with several of his associates have been arrested , while leading a PPP motorcade from Okara , he was addressing a press conference at the residence of MPA Raja Riaz here .",employee_of
"Federal Aviation Administration	FAA	WASHINGTON , July 31 -LRB- Xinhua -RRB- A small plane crashed in Owatonna , Minnesota , Thursday morning , killing at least seven people , said the Federal Aviation Administration -LRB- FAA -RRB- .",alternate_names
MAC	Fu Dong-cheng	MAC Vice Chairman Fu Dong-cheng made the appeal after the exposure of a shipment of potentially tainted milk powder exported by China 's Sanlu Group to Taiwan caused a scare in local society over the weekend .,top_members/employees
"Carolyn Maloney	Rep.	Sponsored by Rep. Carolyn Maloney , a Democrat from New York , the legislation would create a 3.5 billion federal health benefits program for 9/11 emergency and cleanup workers , covering treatments and medical monitoring .",title
"M Enkhbold	MPRP	ULAN BATOR , Oct 22 -LRB- Xinhua -RRB- Mongolia 's largest party opens congress with reform a priority M Enkhbold , chairman of the MPRP and prime minister of Mongolia , said at the opening ceremony that in the past two years Mongolia has made rapid development in various fields .",employee_of
"National Action Network	Harlem	At a news conference at the Harlem headquarters of the National Action Network , the civil rights organization he heads , Sharpton said the subpoenas , which were reported on Thursday in The Daily News and The New York Post , were intended to intimidate and to disrupt the work of his civil rights organization .",city_of_headquarters
"Fidel Castro	he	Castro took the reins from his ailing brother Fidel Castro four years ago , saying he wanted to boost production .",siblings
"Gonzales	White House	Bush administration officials have said complaints about prosecutors ' job performance occasionally came to the White House and were passed on to the Justice Department , perhaps including some informally from Bush to Gonzales .",employee_of
"Donald Wildmon	Miss.	Observing from his headquarters in Tupelo , Miss. , the Rev. Donald Wildmon , executive director of the American Family Association , a conservative Christian advocacy group , confesses to being flummoxed : `` Here you have a Democrat , most of the time who are liberals , talking about issues you would expect coming from a conservative Republican .",stateorprovinces_of_residence
"Itochu	Japan	Itochu said in a statement that no products from the 700-box lot , which had been in storage since arriving in Japan in August , have been released into the market .",country_of_headquarters
"the Brazilian Electoral Superior Tribunal	TSE	Municipal elections begin in Brazil Municipal elections began on Sunday in Brazil at 8 am local time -LRB- 1100 GMT -RRB- when the voting boxes were opened , the Brazilian Electoral Superior Tribunal -LRB- TSE -RRB- said .",alternate_names
"her	superstar	British news media reported , without identifying the sources of their information , that the couple had reached a settlement that would see the pop superstar keep the majority of her estimated 300 million pound -LRB- $ 445 million -RRB- fortune and share custody with Ritchie of their two children : Rocco , 8 , and David Banda , 3 , who was adopted from Malawi in 2006 .",title
"M. Enkhbold	Mongolia	After that , M. Enkhbold , former chairman of MPRP and Mongolia 's then prime minister , offered his resignation .",countries_of_residence
"Justice and Equality movement	Abdel Aziz Ushar	Defense lawyer Kamal al-Jazouli says the eight convicted include Abdel Aziz Ushar , a senior commander in the Justice and Equality movement and half-brother of the group 's leader .",top_members/employees
Holly Montag	Heidi	LCronin09 Ms Pratt was pulled over at 3:45 am in Hollywood because of an equipment violation after leaving a party for Holly Montag -LRB- Heidi 's sister -RRB- whose birthday was last Thursday -LRB- October 15 -RRB- .,siblings
"McNair	Feb. 8 , 1968	McNair was remembered as a progressive governor at a time of racial change and social and political upheaval , but the deaths on Feb. 8 , 1968 , of three black college students from state highway patrol gunfire , and the injuring of 27 others , put an end to his hope of higher office .",date_of_death
"Aerolineas Argentinas	Buenos Aires	Aerolineas Argentinas , based in Buenos Aires , currently runs flights to 18 international destinations in the Americas , Europe and Oceania .",city_of_headquarters
"PRC	Abu Mujahed	`` If the enemy -LRB- Israel -RRB- complied with the conditions outlined by the factions that captured Gilad Shalit in Gaza , then he will be released , '' said Abu Mujahed , spokesman for the Popular Resistance Committees -LRB- PRC -RRB- , one of the three groups which kidnapped the soldier last June .",top_members/employees
Kennedy Space Center	NASA	This is the first time since July 2001 that both shuttles are on the launch pads at NASA 's Kennedy Space Center .,parents
"Chen Zhu	Minister	AIDS is spreading rapidly among high-risk groups in parts of China and is threatening to become a serious epidemic , said Minister of Health Chen Zhu on Tuesday .",title
"her	Johannes Huebl	Olivia Palermo and her boyfriend , Johannes Huebl , attended the U.S. Open Player Party presented by Heineken at Skyline Studios on August 28 , 2009 in New York City .",other_family
"he	extortion	Flowers , who contended politics was behind the extortion investigation , was sentenced to eight years in prison and served about 1 1/2 years before he was paroled .",charges
"Highland Capital Partners	Davis	Davis , a general partner at Highland Capital Partners , said outsourcing search ads would help Yahoo in the short term but devalue the company over time .",top_members/employees
"Taiwan Research Institute	TRI	Taipei , Dec 26 -LRB- CNA -RRB- 12/26/07 22:08:59 -LRB- By Chris Wang -RRB- The year 2008 is expected to be one of slow economic growth for almost all major economies and Taiwan is no exception with an economic growth rate estimated at 423 percent , the head of the Taiwan Research Institute -LRB- TRI -RRB- said Wednesday .",alternate_names
"Spelman College	Atlanta	When he took a teaching job at Spelman College in Atlanta in the late 1950s during the nascent days of the civil rights movement , she was the only white actor on the stage in some productions of the Atlanta-Morehouse-Spelman Players .",city_of_headquarters
"Richmond Flowers	attorney general	Richmond Flowers , former Alabama attorney general who challenged segregationists , dies",title
Nuclear Suppliers Group	45	The 45 - nation Nuclear Suppliers Group then lifted a three-decade global ban on nuclear trade with India .,number_of_employees/members
"he	Cuba	Since taking over as Cuba 's president on Feb. 24 , he has allowed Cubans to purchase DVD players , computers and microwave ovens , along with cell phones .",countries_of_residence
"VECO	Vietnam Economic and Cultural Office	And we condemn any action that violates the sovereignty of Vietnam , '' said Pham Manh Hai , deputy head of the Vietnam Economic and Cultural Office -LRB- VECO -RRB- in Taipei .",alternate_names
Scorpions	Alligator and Cobra	The Scorpions went by nicknames such as Alligator and Cobra .,alternate_names
"Juanita Millender-McDonald	Rep.	Brady fills a vacancy created by the April 22 death of Rep. Juanita Millender-McDonald , D-Calif .",title
"Waldheim	heart failure	VIENNA , Austria 2007-06-14 13:11:40 UTC Waldheim , who was hospitalized in Vienna late last month with an infection , died of heart failure at 12:45 pm -LRB- 1045 GMT -RRB- , state broadcaster ORF reported .",cause_of_death
Simon	London	Apparently Jazzy -- who has a b-friend -- was dropped off in a limo at Simon 's London mansion at midnight on Wednesday morning .,cities_of_residence
He	a stroke	He had complications of a stroke .,cause_of_death
"her	NYC	Here are pics of Hayden Panettiere making her exit from her NYC hotel where she was staying over the weekend while she was in town for the Big Apple Comic Book , Toy , Art and Sci-Fi Expo at the Penn Plaza Pavillion .",cities_of_residence
"Fyffes	Flavin	The latest investigation was authorized after the Supreme Court in 2007 found DCC and its founder , Jim Flavin , guilty of selling DCC 's -LRB- EURO -RRB- 106 million -LRB- then $ 130 million -RRB- stake in Fyffes after Flavin -- also a Fyffes director at the time -- received inside information about bad Fyffes news in the pipeline .",shareholders
"He	Sag Harbor	Copyright 2008 The New York Times Company He was 75 and lived in Sag Harbor , NY .",cities_of_residence
"American Beverage Association	Dr Pepper Snapple Group	The Washington-based American Beverage Association , which represents Coca-Cola , PepsiCo and Dr Pepper Snapple Group , called the tax a `` money grab , pure and simple . ''",members
M. Enkhbold	Prime Minister	Mongolian Prime Minister M. Enkhbold said on Monday that Mongolia will strengthen trade and economic cooperation with China when meeting with Chinese Assistant Minister of Commerce Chen Jian .,title
"Chunghwa Telecom	Chang Shaio-tung	At the event , Chunghwa Telecom President Chang Shaio-tung disclosed that his company has formed a special task force to develop other iPad applications .",top_members/employees
Simon Cowell	music producer	Controversial `` American Idol '' judge and music producer Simon Cowell appeared on last night 's `` 60 Minutes '' on CBS in an exclusive and truly amusing interview with Anderson Cooper and said in his trademark brutally honest manner he loves every second of his fame .,title
"Daily News	Mortimer B. Zuckerman	It was not clear whether the other remaining bidder , Mortimer B. Zuckerman , owner of The Daily News , might still try to raise his offer , also $ 580 million .",top_members/employees
"Mahdi	Imam	Imam Ali b. Abi Talib -LRB- a.s. -RRB- revealed , ` The best worship is patience and awaiting for his -LRB- Imam Mahdi -LRB- a.t.f.s. -RRB- -RRB- reappearance . '",title
"Professional Rodeo Cowboys Association	Keith Martin	`` I think everybody was worried and nervous about this , including myself , but I think the nervousness and the worrisome comes from the unknown , and what we 're finding out is people feel like rodeo is a value and they 're coming , '' said Keith Martin , CEO of the San Antonio Rodeo and board chairman for the Professional Rodeo Cowboys Association .",top_members/employees
"he	ATLANTA	ATLANTA -- Michael Johns , formerly of the Buckhead community in Atlanta , admits he had no clue he 'd be going home last Thursday on `` American Idol . ''",cities_of_residence
"his	manager	Granz , who became the pianist 's longtime manager , signed him to the Verve record label and made Peterson part of his touring Jazz at the Philharmonic package which featured the top jazz headliners .",title
"Buchwald	New York Herald Tribune	Buchwald built his career in Paris , where he wrote his first column in the European edition of the New York Herald Tribune in 1949 .",employee_of
"National Center for Disaster Preparedness	Irwin Redlener	`` We are way , way behind when it comes to the hard work of preventing accidents and responding to these catastrophes when they happen , '' said Dr. Irwin Redlener , director of the National Center for Disaster Preparedness at Columbia University 's Mailman School of Public Health .",top_members/employees
"Awami League	AL	Political agitation directly affected the growth of the economy as the country 's former main opposition political party Awami League -LRB- AL -RRB- - led 14-party combine enforced many general strikes and indefinite blockades to force the Bangladesh Nationalist Party -LRB- BNP -RRB- - led four-party alliance government to step down , but the BNP government did not yield to opposition pressures .",member_of
CitizenLink	Stuart Shepard	FOR MORE INFORMATION CitizenLink Managing Editor Stuart Shepard takes a look at ENDA and Newton 's Third Law .,top_members/employees
"Focus on the Family	Christian	Gilgoff provides the definitive account of Dr. James Dobson , his Focus on the Family organization and other Christian activists , one that can be read with profit both by admirers and detractors of their movement . ''",political/religious_affiliation
"Moro National Liberation Front	MNLF	The MILF is a breakaway faction of the main Moslem group in the southern Philippines , the Moro National Liberation Front -LRB- MNLF -RRB- .",alternate_names
"He	supervisor	He was a math and science teacher in the St. Martinville schools , where he also served as supervisor of math and school transportation .",title
"MAC	Lai Hsing-yuan	Lai Hsing-yuan , who was also sworn in on Tuesday as chairwoman of Taiwan 's policy-making body for China matters , the Mainland Affairs Council -LRB- MAC -RRB- , told a CNA reporter later Tuesday that she is cautiously optimistic , when asked if the two historical measures have been finalized .",top_members/employees
"IRGC-QF	Iranian	US captures suspected Iraqi aide of Iranian unit The `` highly-sought individual is suspected of being an Iranian Revolutionary Guards Corps-Quds -LRB- IRGC-QF -RRB- affiliate , '' the military said in a statement without revealing the detainee 's identity but adding later that he was an Iraqi .",country_of_headquarters
"JNF	Effi Stenzler	JNF World chairman Effi Stenzler said , `` The survey 's results affirmed what we have long suspected .",top_members/employees
"Hector Elizondo	ABC	The extended episode of `` Grey 's Anatomy '' that may end up being picked up as a spin-off series on ABC already has Taye Diggs , Tim Daly , Paul Adelstein , Hector Elizondo and Chris Lowell on board .",employee_of
"Royal Caribbean	Harri Kulovaara	We are not in the same situation as we were before 2008 , '' said Harri Kulovaara , a deputy director at Royal Caribbean .",top_members/employees
"Paul Gillmor	Wednesday	-- AP : Rep. Paul Gillmor , R-Ohio , was found dead in his apartment Wednesday , a Republican leadership aide says .",date_of_death
"National Center for Disaster Preparedness	Dr Irwin Redlener	To make things worse , many of their parents are depressed as well , leaving them less able to help the children , said Dr Irwin Redlener , director of Columbia University 's National Center for Disaster Preparedness and president of the Children 's Health Fund , which conducted the study together .",top_members/employees
"NSC	National Security Council	Taiwan 's Secretary General of the National Security Council -LRB- NSC -RRB- said Wednesday that the government 's decision to allow previously banned U.S. beef products to be imported to the island resulted from negotiations with Washington that have proven that Taiwan is capable of negotiating , which is significant as Taiwan will soon engage in a series of negotiations .",alternate_names
American Bar Association	Michael Greco	American Bar Association President Michael Greco asked Ginsburg what lawyers could do .,top_members/employees
"Jefferson J DeBlanc	complications from pneumonia	Col Jefferson J DeBlanc Sr , 86 , a retired Marine Corps fighter pilot who received the Medal of Honor after shooting down five Japanese warplanes during a World War II mission over the Pacific , died November 22 -LSB- 2007 -RSB- of complications from pneumonia at Lafayette General Medical Center in Lafayette , Louisiana .",cause_of_death
"Citibank	Cheng Cheng - mount	With uncertainty over the global economy ahead , the downside could be just a beginning , '' said Cheng Cheng - mount , chief economist of Citibank in Taiwan .",top_members/employees
"Hugo Chavez	President	CARACAS , Venezuela 2008-09-11 23:52:50 UTC Venezuelan President Hugo Chavez says he is recalling his ambassador from Washington .",title
"Herb Gibson	director	On Thursday , investigators continued to pore over evidence at the plant , a process that could take months , said Herb Gibson , the Denver area director for the federal Occupational Safety and Health Administration .",title
Michael Sandy	designer	Michael Sandy was a 28-year-old African-American designer who worked at an Ikea on Long Island during the day and played in Manhattan clubs and online at night .,title
"Julian Bond	NAACP	Labels : `` celibacy '' , heroes , HRC , Julian Bond , LGBT rights , NAACP",schools_attended
"Tema Sloven Kaiser	Moishe Bear	Philip Mayer Kaiser was born in Brooklyn , N.Y. , on July 12 , 1913 , the ninth of 10 children of Moishe Bear and Tema Sloven Kaiser , who never learned English .",spouse
"Yolanda King	Rev.	Yolanda King , the Rev. Martin Luther King Jr. 's eldest child who pursued her father 's dream of racial harmony through drama and motivational speaking , has died .",title
"her	Regents Review Committee of the New York State Board of Regents	After her retirement , she was a volunteer reading instructor in New York City public schools for two years , and was appointed to the Regents Review Committee of the New York State Board of Regents .",employee_of
"Gonzales	Justice	In an Aug. 16 letter , Leahy also asked Fine to assess other statements by Gonzales , including testimony that he had not talked with other Justice employees about the ongoing U.S. attorney probe because he did not want to be perceived as trying to influence the investigation .",employee_of
"William Robert Anderson	US	LEESBURG , Virginia 2007-03-05 12:13:15 UTC William Robert Anderson , a former US congressman and captain of the Nautilus on its historic under-the-ice trips to the North Pole , died Feb 25 .",employee_of
He	American	He 's `` an American citizen . '',origin
"She	Bea	She is absorbed in the troubles of their teenage daughter , Bea -LRB- Poppy Rogers -RRB- , a talented gymnast who is also obsessive , potentially anorexic and a general handful .",children
"EnergySolutions	500	Crowds of workers would stand idle while the contractor sought the plant owner 's authorization to deviate from the procedures specified in the contract -- a costly proposition at a site with 500 workers paid collectively `` $ 30,000 to $ 50,000 an hour , '' said John A. Christian , president of the Commercial Services subsidiary of EnergySolutions .",number_of_employees/members
Hindalco Industries	India	India 's largest private sector aluminium producer Hindalco Industries fell three rupees or 266 percent to 10985 as the company announced a 198 billion rupees -LRB- 435 billion dollar -RRB- capital expansion over the next three years .,country_of_headquarters
"she	Brookline	For 27 years , she headed the Institute for Defense and Disarmament Studies , a think tank she founded 27 years ago in Brookline , Mass. .",cities_of_residence
"Raul Castro	76	The new leader 's moves have nevertheless touched off a flurry of excitement and speculation among Cuba-watchers in the United States and Europe , some of whom have taken to comparing the 76 - year-old Raul Castro to Mikhail Gorbachev .",age
"FirstGroup PLC	United Kingdom	On Monday , FirstGroup PLC , the largest surface-transportation company in the United Kingdom , took over Laidlaw to complete a $ 3.6 billion -LRB- euro2 .54 billion -RRB- acquisition .",country_of_headquarters
"Amanda Deaver	his	Survivors include his wife of 39 years , Carolyn Deaver of Bethesda ; two children , Amanda Deaver of Washington and Blair Deaver of Bend , Ore ; a sister ; a brother , and three grandchildren .",parents
"Juanita Millender-McDonald	Rep.	Pelosi would have signed the bill on Monday so Bush could have gotten it the same day , her spokesman Brendan Daly said , but the speaker was in Los Angeles with many other House members for the funeral of Rep. Juanita Millender-McDonald , D-Calif .",title
American Psychiatric Association	http://www.psych.org/edu/other--res/lib	American Psychiatric Association statement on youth sentencing : http://www.psych.org/edu/other--res/lib -- archives/archives/200507 .,website
"American Bar Association	H Thomas Wells Jr	`` The right to at least file with the Supreme Court should be fundamental , '' said H Thomas Wells Jr , president of the American Bar Association .",top_members/employees
"Melanie Fiona	artist	mokhal MELANIE FIONA BRIDGES THE GAP ON DEBUT CD 2009-01-11T15 :12:00 Up and coming artist Melanie Fiona will release `` Give It To Me Right '' as the lead single from her upcoming debut album , `` The Bridge '' '' , which is due later this year via SRP / Universal Motown Records .",title
"Paul Watson	president	Canada charges two officers on ship protesting seal hunt Paul Watson , president of the conservation society , denies the charges .",title
"Art Buchwald	US	URGENT Art Buchwald dead at 81 Legendary US newspaper columnist and humorist Art Buchwald has died at the age of 81 , his son said Thursday .",origin
"FAPA	Legislative Yuan	Speaking at a news conference held at the Legislative Yuan , FAPA Chairman C.T. Lee said the prize , formally named `` the FAPA Chang Chao-ying Prize '' for freedom of speech and media ethics , is envisaged as eventually becoming `` a Pulitzer Prize of Taiwan . ''",alternate_names
"Steve McPherson	ABC Entertainment	Steve McPherson , the ABC Entertainment chief who put `` Dirty Sexy Money '' on the schedule , said shows like `` Dallas '' and `` Falcon Crest '' remain the models for the newer outings among the filthy rich .",employee_of
"American Bankers Association	Edward Yingling	Edward Yingling , president of the American Bankers Association , said his group assumed that Frank would get a bill through the House despite industry opposition .",top_members/employees
"NFC South	Atlanta Falcons	Drew Brees completed 26-for-46 for 330 yards , a touchdown and two interceptions for New Orleans -LRB- 2-3 -RRB- , which failed to move into a three-way tie for second place in the NFC South with the Atlanta Falcons -LRB- 3-2 -RRB- and Tampa Bay Buccaneers -LRB- 3-2 -RRB- .",members
"NSC	National Science Council	At the request of local environmentalists , the Taipei High Administrative Court ordered the Environmental Protection Administration -LRB- EPA -RRB- , the National Science Council -LRB- NSC -RRB- and the Central Taiwan Science Park Administration -LRB- CTSPA -RRB- July 30 to suspend the development of both the Houli and the Erlin branches .",member_of
he	New England Museum of Natural History	Washburn published articles and photographs of his explorations in Life and National Geographic magazines before he was named director of the New England Museum of Natural History in 1939 .,employee_of
"Spencer Pratt	26	Lauren Conrad wanted fireworks to go off on her birthday -- and we 're not talking the kind that come from the brand of drama that only former Hills co-stars Heidi Montag , 23 , and Spencer Pratt , 26 , can create .",age
"AAA	automobile club	`` I do n't think anyone who 's been paying attention for the last eight years would think that now is the time to go out and buy a Hummer , '' said Geoff Sundstrom , spokesman for AAA , the automobile club .",alternate_names
"Farrow	UN	said Farrow , a UN goodwill ambassador , shivering in freezing weather outside the Chinese Mission .",employee_of
She	12 years old	She was 12 years old when Martin Luther King Jr. died .,age
National Action Network	Al Sharpton	The Rev. Al Sharpton 's National Action Network is expected to hold a news conference on Tuesday about the shooting .,founded_by
"National Center for Disaster Preparedness	Mailman School of Public Health	`` We 'll be facing the same problem , but without the teaching , '' said Irwin Redlener , director of the National Center for Disaster Preparedness at the Mailman School of Public Health at Columbia University .",parents
"National Union for the Total Independence of Angola	Jonas Savimbi	Fighting broke out after independence and ended in 2002 when the army killed Jonas Savimbi , leader of the National Union for the Total Independence of Angola , known as UNITA .",top_members/employees
"he	68-year-old	The body of the 68-year-old congressman was found by staff members who went to his apartment Wednesday after he failed to show up for work , according to a Republican aide who spoke on condition of anonymity pending an official announcement .",age
"Czech National Bank	CNB	The Czech National Bank -LRB- CNB -RRB- said Thursday it cut its key interest rate by 075 percentage points Thursday to 275 percent , the lowest level in the EU , against expectations for just a quarter-point cut .",alternate_names
Waldheim	Austrian	The harshest suspicions of war crimes against Waldheim were never proved and Wiesenthal 's role was largely as a behind-the-scene consultant to his fellow Austrian .,origin
"Carson	police officer	`` It was like going into the time machine with John Lewis , '' said Carson , a large former police officer who said he was n't frightened but worried about the 70-year-old Lewis , who is twice his age .",title
"National Military Family Association	Mary Scott	We owe it to military families to better understand and address the challenges they are facing today , and may face tomorrow , '' said Mary Scott , chairman of the board of governors of the National Military Family Association .",top_members/employees
"MBIA	Jay Brown	Jay Brown , MBIA 's recently installed chairman and chief executive , said he recommended the board halt the dividend to shore up the company 's financial resources and improve its operating flexibility .",top_members/employees
"Northland Church	Joel Hunter	One religious figure scheduled on the call , the Rev. Joel Hunter of the 10,000-member Northland Church near Orlando , Fla. , said Obama needs to go through religious leaders to sell his message `` because that 's who has access to the vast majority of people in this country . ''",top_members/employees
"Kennedy Space Center	Cape Canaveral	Endeavour is scheduled to takeoff early Sunday at 4:39 am -LRB- 0939 GMT -RRB- from the Kennedy Space Center in Cape Canaveral , Florida .",city_of_headquarters
"Moro National Liberation Front	MNLF	Representatives from the Moro National Liberation Front -LRB- MNLF -RRB- , the Manila government and the 57-member OIC took part in the three-day meeting in the Red Sea city of Jeddah .",alternate_names
"Raul Castro	Interim President	Interim President Raul Castro will lead Cuba 's national day festivities Thursday amid uncertainty over the future of his convalescing brother Fidel , who was last seen in public at last year 's event .",title
"Marywood University	Pa.	But lungs are not damaged by cold , said Kenneth W. Rundell , the director of respiratory research and the human physiology laboratory at Marywood University in Scranton , Pa. .",stateorprovince_of_headquarters
"Spencer & Heidi Now : Pratt	26	Credit : Us Magazine Spencer & Heidi Now : Pratt , 26 , wed Heidi Montag in spring 2009 .",age
"Mainland Affairs Council	he	The time is not yet ripe for Taiwan and China to hold political negotiations , Mainland Affairs Council -LRB- MAC -RRB- Vice Chairman Chao Chien-min said in a statement Wednesday to clarify comments he made two days earlier .",top_members/employees
"Beverly Sills	United States	Beverly Sills , one of the United States ' most acclaimed opera singers , died Monday due to lung cancer , US media reported .",countries_of_residence
"Pavelka	32-year-old	2010-02-11T13 :56:00 `` Fedotowsky 's boss told her to quit the show or lose her job and when the 32-year-old Pavelka could n't guarantee that she would receive the final rose , Fedotowsky chose to return to work . ''",age
"He	Robert E Jr	He is survived by his wife of 63 years , Josephine Robinson McNair , of Columbia ; a son , Robert E Jr , of Columbia ; three daughters , Robin Lee Howell and Corinne Godshall , of Myrtle Beach , SC , and Claudia Crawford McNair , of Jamestown , SC ; six grandchildren ; and one great-grandchild .",children
"Murat Kurnaz	Bremen	Murat Kurnaz -LRB- born March 19 , 1982 in Bremen , Germany -RRB- was held in extrajudicial detention and claims to have been tortured -LSB- 1 -RSB- at the U.S. military base in Kandahar , Afghanistan and in the U.S. military prison at Guantanamo Bay Naval Base , Cuba for four years .",city_of_birth
"EnergySolutions	Envirocare of Utah	When EnergySolutions , then called Envirocare of Utah , sought to accept low-level waste in 1991 , the state backed the company .",alternate_names
"Carnival Corp.	Cherie Weinstein	`` The great thing with the Christian market is the ability to take a typical Carnival cruise and change that to a Christian theme , '' said Cherie Weinstein , vice president of group sales and administration at Miami-based Carnival Corp. , the world 's largest cruise operator .",top_members/employees
"his	Thomas	Besides his wife , according to The Tennessean , Anderson is survived by a daughter , Jane Anderson , of Leesburg ; and three sons , Thomas , of Leesburg ; Michael , of Haymarket , Va , and William , of Orange County , Va .",children
"Hugo Chavez	Venezuela	The tension further escalated when President Alvaro Uribe of Colombia said Tuesday that he would file a complaint with the International Criminal Court against President Hugo Chavez of Venezuela , accusing Chavez of providing financial assistance to the FARC , which stands for the Revolutionary Armed Forces of Colombia , Colombia 's largest rebel group .",countries_of_residence
Obamas	democrats	The democrats lifting the offshore ban and Obamas NuKlar energy stance do n't allow Mccain any separation .,political/religious_affiliation
"Hussein Kamel	Saddam Kamel al-Majid	He said other senior army and Republican Guard officers also have fled to Kurdish areas in recent days after the killing of Lt Gen Hussein Kamel al-Majid and his brother , Saddam Kamel al-Majid , in Baghdad last Friday .",siblings
M. Enkhbold	Prime Minister	Parvanov also met with Mongolia 's Prime Minister M. Enkhbold and Chairman of Parliament D. Lundeejantsan on Wednesday afternoon .,title
"Crown Prosecution	Ken Macdonald	`` I have today concluded that the evidence sent to us by the police is sufficient to charge Andrei Lugovoi with the murder of Mr Litvinenko by deliberate poisoning , '' said Sir Ken Macdonald , the head of the Crown Prosecution Service .",top_members/employees
"Institute for Diversity and Ethics in Sport	Richard E. Lapchick	Richard E. Lapchick , of the Institute for Diversity and Ethics in Sport at Central Florida , told the committee he agreed with Brand 's efforts but more steps might be necessary .",top_members/employees
"Americans	Oakland Oaks	How about Dallas -LRB- Chaparrals , who became the San Antonio Spurs -RRB- , Los Angeles -LRB- Stars -RRB- , Utah -LRB- Stars -RRB- , Houston -LRB- Mavericks , and the Dallas NBA team stole the nickname -RRB- , Washington -LRB- Capitols -RRB- , Miami -LRB- Floridians -RRB- , Golden State -LRB- Oakland Oaks -RRB- and New Jersey -LRB- Americans -RRB- .",members
Servicemembers Legal Defense Network	Afghanistan	& quot ; Gay Rights Group Urges Probe Into Death of Lesbian GI In Afghanistan & quot ; -LRB- democracy now -RRB- : The gay rights advocacy group Servicemembers Legal Defense Network is demanding the Pentagon conduct a full investigation into the death of a lesbian soldier in Afghanistan .,country_of_headquarters
Ali Larijani	speaker	Iran parliament sacks interior minister over fake degree Parliament speaker Ali Larijani said 188 MPs among the 247 present voted to impeach Kordan while 14 lawmakers were against the motion and 45 abstained .,title
"Juanita Millender-McDonald	California	`` These things have become partisan , '' Democratic California Representative Juanita Millender-McDonald replied at a March 2005 congressional field hearing when asked why she and others in Congress had come to Ohio to investigate the 2004 election .",stateorprovinces_of_residence
"New South Wales Rugby Union	Jim L'Estrange	New South Wales Rugby Union chief executive Jim L'Estrange confirmed Tuesday that the ex-Wallaby prop 's five-year stint would end in July , regardless of whether or not he could deliver the province its first Super rugby title .",top_members/employees
"Susan Boyle	Scottish	Scottish singing sensation Susan Boyle was rushed to a London clinic suffering from exhaustion and possible mental health problems after coming a shock second on a talent show , reports said Monday .",origin
"Marcel Ospel	UBS	EUROPE-BANKS -LRB- Dateline TK -RRB- -- UBS wrote down an additional $ 19 billion related to the American real estate market and said that its chairman , Marcel Ospel , would step down .",employee_of
"Mahmood Shah	Pakistan	Mahmood Shah , a former security chief for Pakistan 's tribal regions who has deep contacts in the military , said Pakistan has succeeded in South Waziristan in that it has destroyed much of the Pakistani Taliban 's physical infrastructure , but it could not ignore Orakzai if it wanted to eliminate the insurgent leadership .",origin
"Hector Elizondo	actor	That means Emmy-Award winning actor Hector Elizondo -LRB- The Princess Diaries , Chicago Hope -RRB- , who was originally cast for the spin-off episode , will guest stars as Callie 's father Mr Torres this week already .",title
"Thomas J Meskill	Fla	Thomas J Meskill , who in his one term as governor in the early 1970s steered Connecticut from the edge of bankruptcy , instituted a state lottery and oversaw the creation of a department of environmental protection , died Monday in Delray Beach , Fla .",stateorprovince_of_death
"Remy Ma	Remy Smith	Remy Ma , whose real name is Remy Smith , faces up to 25 years in prison following her conviction Thursday in state Supreme Court .",alternate_names
"National Christmas Tree Association	Missouri-based	Nationwide , there are approximately 22,000 farms producing Christmas trees on roughly 447,000 acres -LRB- 180,000 hectares -RRB- , according to the Missouri-based National Christmas Tree Association .",stateorprovince_of_headquarters
"Steve McPherson	ABC Entertainment	`` We have had a strong year , with two of the season 's breakout hits , ` Ugly Betty ' and ` Brothers & & Sisters , ' and the solid performance of ` Men in Trees , ' '' ABC Entertainment president Steve McPherson said .",employee_of
"Awami National Party	Afrasiab Khattak	Afrasiab Khattak , a leader of the opposition Awami National Party , said a new `` jihadi gentry '' had become dominant in Waziristan .",top_members/employees
"Fedotowsky	ABC	They were very hurtful , '' Fedotowsky , ABC 's new Bachelorette , said on After The Final Rose March 1 .",employee_of
"Herrera	Mona Kempfer	Herrera died Monday of age-related causes at his home in Glendale , Ariz. , said Mona Kempfer , his youngest daughter .",children
"PRC	Abu Abeer	GAZA , April 29 -LRB- Xinhua -RRB- But Hamad 's remarks was strongly criticized by the Popular Resistance Committees -LRB- PRC -RRB- whose spokesman Abu Abeer said , `` The head of the Egyptian delegation should either say well or keep quiet . ''",top_members/employees
"Donald Wildmon	activist	And after television evangelist Pat Robertson announced that he will back former New York Mayor Rudolph W. Giuliani , Huckabee touted his own backing by conservative activist Donald Wildmon , who has crusaded against sex and violence on TV .",title
